10.46	740.358	213.672
10.47	741.066	213.373
10.48	741.773	213.073
10.49	742.48	212.772
10.5	743.187	212.469
10.51	743.894	212.166
10.52	744.601	211.862
10.53	745.308	211.557
10.54	746.015	211.251
10.55	746.723	210.944
10.56	747.43	210.636
10.57	748.137	210.327
10.58	748.844	210.017
10.59	749.551	209.706
10.6	750.258	209.394
10.61	750.965	209.082
10.62	751.672	208.768
10.63	752.38	208.453
10.64	753.087	208.137
10.65	753.794	207.821
10.66	754.501	207.503
10.67	755.208	207.185
10.68	755.915	206.865
10.69	756.622	206.545
10.7	757.329	206.223
10.71	758.037	205.901
10.72	758.744	205.578
10.73	759.451	205.253
10.74	760.158	204.928
10.75	760.865	204.602
10.76	761.572	204.275
10.77	762.279	203.946
10.78	762.986	203.617
10.79	763.694	203.287
10.8	764.401	202.956
10.81	765.108	202.624
10.82	765.815	202.291
10.83	766.522	201.957
10.84	767.229	201.622
10.85	767.936	201.287
10.86	768.643	200.95
10.87	769.351	200.612
10.88	770.058	200.273
10.89	770.765	199.934
10.9	771.472	199.593
10.91	772.179	199.251
10.92	772.886	198.909
10.93	773.593	198.565
10.94	774.3	198.221
10.95	775.008	197.875
10.96	775.715	197.529
10.97	776.422	197.182
10.98	777.129	196.833
10.99	777.836	196.484
11	778.543	196.134
11.01	779.25	195.783
11.02	779.957	195.43
11.03	780.665	195.077
11.04	781.372	194.723
11.05	782.079	194.368
11.06	782.786	194.012
11.07	783.493	193.655
11.08	784.2	193.297
11.09	784.907	192.938
11.1	785.614	192.579
11.11	786.322	192.218
11.12	787.029	191.856
11.13	787.736	191.493
11.14	788.443	191.13
11.15	789.15	190.765
11.16	789.857	190.399
11.17	790.564	190.033
11.18	791.271	189.665
11.19	791.979	189.297
11.2	792.686	188.927
11.21	793.393	188.557
11.22	794.1	188.185
11.23	794.807	187.813
11.24	795.514	187.44
11.25	796.221	187.066
11.26	796.928	186.69
11.27	797.636	186.314
11.28	798.343	185.937
11.29	799.05	185.559
11.3	799.757	185.18
11.31	800.464	184.8
11.32	801.171	184.419
11.33	801.878	184.037
11.34	802.585	183.654
11.35	803.293	183.27
11.36	804	182.885
11.37	804.707	182.499
11.38	805.414	182.113
11.39	806.121	181.725
11.4	806.828	181.336
11.41	807.535	180.947
11.42	808.242	180.556
11.43	808.95	180.165
11.44	809.657	179.772
11.45	810.364	179.379
